sample_id,original_folder,original_tag_text,material_components,percentages,garment_type,composition_evidence,source_path,mapped_class,status,review_reasons,image_count,views,exact_duplicate_groups,near_duplicate_groups
248,Cotton,"Skirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Skirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/248,Cotton,REVIEW,CROSS_SAMPLE_DUPLICATE_REVIEW,4,im_1; im_2; im_3; im_4,Cotton/248; Cotton/249,Cotton/248; Cotton/249
249,Cotton,"Skirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Skirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/249,Cotton,REVIEW,CROSS_SAMPLE_DUPLICATE_REVIEW,4,im_1; im_2; im_3; im_4,Cotton/248; Cotton/249,Cotton/248; Cotton/249
25,Cotton,"Fabric
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/25,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
250,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/250,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
251,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/251,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
252,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/252,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
253,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/253,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
254,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/254,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
255,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/255,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
277,Cotton,"Blouse
Cotton 93 Elastane 7
",Cotton; Elastane,"{""Cotton"": 93.0, ""Elastane"": 7.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/277,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
278,Cotton,"Blouse
Cotton 93 Elastane 7
",Cotton; Elastane,"{""Cotton"": 93.0, ""Elastane"": 7.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/278,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
290,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/290,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
291,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/291,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
296,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/296,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
298,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/298,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
299,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/299,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
3,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/3,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
302,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/302,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
303,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/303,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
312,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/312,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
313,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/313,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
318,Cotton,"Shirt
Cotton 98 Elastane 2
",Cotton; Elastane,"{""Cotton"": 98.0, ""Elastane"": 2.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/318,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
319,Cotton,"Shirt
Cotton 98 Elastane 2
",Cotton; Elastane,"{""Cotton"": 98.0, ""Elastane"": 2.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/319,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
320,Cotton,"Jacket
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/320,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
321,Cotton,"Jacket
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/321,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
324,Cotton,"Pants
Cotton 97 Elastane 3
",Cotton; Elastane,"{""Cotton"": 97.0, ""Elastane"": 3.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/324,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
325,Cotton,"Pants
Cotton 97 Elastane 3
",Cotton; Elastane,"{""Cotton"": 97.0, ""Elastane"": 3.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/325,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
326,Cotton,"Pants
Cotton 98.5 Elastane 1.5
",Cotton; Elastane,"{""Cotton"": 98.5, ""Elastane"": 1.5}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/326,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
327,Cotton,"Pants
Cotton 98.5 Elastane 1.5
",Cotton; Elastane,"{""Cotton"": 98.5, ""Elastane"": 1.5}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/327,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
330,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/330,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
331,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/331,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
341,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/341,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
342,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/342,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
346,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/346,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
347,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/347,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
348,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/348,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
349,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/349,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
385,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/385,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
386,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/386,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
387,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/387,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
388,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/388,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
389,Cotton,"Shirt
Cotton 95 Elastane 5
",Cotton; Elastane,"{""Cotton"": 95.0, ""Elastane"": 5.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/389,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
390,Cotton,"Shirt
Cotton 95 Elastane 5
",Cotton; Elastane,"{""Cotton"": 95.0, ""Elastane"": 5.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/390,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
391,Cotton,"Shirt
Cotton 95 Elastane 5
",Cotton; Elastane,"{""Cotton"": 95.0, ""Elastane"": 5.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/391,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
394,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/394,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
395,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/395,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
396,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/396,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
397,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/397,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
398,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/398,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
399,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/399,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
400,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/400,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
403,Cotton,"Shirt
Cotton 96 Elastane 4
",Cotton; Elastane,"{""Cotton"": 96.0, ""Elastane"": 4.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/403,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
404,Cotton,"Shirt
Cotton 96 Elastane 4
",Cotton; Elastane,"{""Cotton"": 96.0, ""Elastane"": 4.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/404,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
405,Cotton,"T-shirt
Cotton 95 Elastane 5
",Cotton; Elastane,"{""Cotton"": 95.0, ""Elastane"": 5.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/405,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
406,Cotton,"T-shirt
Cotton 95 Elastane 5
",Cotton; Elastane,"{""Cotton"": 95.0, ""Elastane"": 5.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/406,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
407,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/407,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
408,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/408,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
409,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/409,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
413,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/413,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
414,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/414,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
415,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/415,Cotton,REVIEW,CROSS_SAMPLE_DUPLICATE_REVIEW,4,im_1; im_2; im_3; im_4,Cotton/415; Cotton/416,Cotton/415; Cotton/416
416,Cotton,"Other
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/416,Cotton,REVIEW,CROSS_SAMPLE_DUPLICATE_REVIEW,4,im_1; im_2; im_3; im_4,Cotton/415; Cotton/416,Cotton/415; Cotton/416
417,Cotton,"Other
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/417,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
418,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/418,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
419,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/419,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
425,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/425,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
426,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/426,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
427,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/427,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
428,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/428,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
434,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/434,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
435,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/435,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
438,Cotton,"Other
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/438,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
440,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/440,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
441,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/441,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
442,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/442,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
443,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/443,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
451,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/451,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
452,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/452,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
456,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/456,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
457,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/457,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
462,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/462,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
463,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/463,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
464,Cotton,"T-shirt
Cotton 96 Lycra 4
",Cotton,"{""Cotton"": 96.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/464,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
465,Cotton,"T-shirt
Cotton 96 Lycra 4",Cotton,"{""Cotton"": 96.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/465,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
466,Cotton,"T-shirt
Cotton 96 Lycra 4",Cotton,"{""Cotton"": 96.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/466,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
467,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/467,Cotton,REVIEW,CROSS_SAMPLE_DUPLICATE_REVIEW,4,im_1; im_2; im_3; im_4,Cotton/467; Cotton/468,Cotton/467; Cotton/468
468,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/468,Cotton,REVIEW,CROSS_SAMPLE_DUPLICATE_REVIEW,4,im_1; im_2; im_3; im_4,Cotton/467; Cotton/468,Cotton/467; Cotton/468
469,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/469,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
470,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/470,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
471,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/471,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
474,Cotton,"Shorts
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/474,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
475,Cotton,"Shorts
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/475,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
476,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/476,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
477,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/477,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
478,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/478,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
479,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/479,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
480,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/480,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
481,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/481,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
490,Cotton,"Jacket
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/490,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
491,Cotton,"Jacket
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/491,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
495,Cotton,"Jacket
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/495,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
496,Cotton,"Jacket
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/496,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
50,Cotton,"Fabric
Cotton 100",Cotton,"{""Cotton"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/50,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
507,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/507,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
508,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/508,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
51,Cotton,"Fabric
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/51,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
52,Cotton,"Fabric
Cotton 100",Cotton,"{""Cotton"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/52,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
529,Cotton,"Fabric
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/529,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
530,Cotton,"Fabric
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/530,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
531,Cotton,"Fabric
Cotton 100 (Cotton manipulated )
",Cotton,"{""Cotton"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/531,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
541,Cotton,"Fabric
Cotton 100 Velvet
",Cotton; Velvet,"{""Cotton"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/541,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
